sender,receiver,type,amount,fraud
467,623,TRANSFER,193.42,False
467,181,TRANSFER,193.42,False
467,968,TRANSFER,193.42,False
745,808,TRANSFER,440.32,False
49,991,TRANSFER,593.51,False
238,984,TRANSFER,62834.17,False
247,991,TRANSFER,455.67,False
550,990,TRANSFER,428.45,False
340,929,TRANSFER,430.26,False
444,431,TRANSFER,526.46,False
191,620,TRANSFER,275.73,False
428,943,TRANSFER,49245.41,False
452,411,TRANSFER,559.86,False
782,451,TRANSFER,257.1,False
954,693,TRANSFER,544.28,False
152,474,TRANSFER,411.6,False
552,550,TRANSFER,527.39,False
248,552,TRANSFER,403.7,False
455,884,TRANSFER,536.2,False
731,211,TRANSFER,42875.99,False
83,987,TRANSFER,278.26,False
844,351,TRANSFER,505.29,False
717,22,TRANSFER,16.55,False
717,321,TRANSFER,16.55,False
717,970,TRANSFER,16.55,False
717,972,TRANSFER,16.55,False
717,589,TRANSFER,16.55,False
717,952,TRANSFER,16.55,False
717,600,TRANSFER,16.55,False
717,936,TRANSFER,16.55,False
717,890,TRANSFER,16.55,False
543,992,TRANSFER,426.45,False
44,353,TRANSFER,465.04,False
255,870,TRANSFER,408.39,False
547,993,TRANSFER,484.04,False
348,991,TRANSFER,583.4,False
156,761,TRANSFER,450.14,False
850,907,TRANSFER,532.16,False
488,211,TRANSFER,354.76,False
349,366,TRANSFER,464.48,False
259,720,TRANSFER,542.46,False
149,992,TRANSFER,433.88,False
541,990,TRANSFER,483.95,False
854,58,TRANSFER,462.79,False
354,983,TRANSFER,521.95,False
946,59,TRANSFER,580.1,False
57,396,TRANSFER,510.25,False
141,331,TRANSFER,407.88,False
151,179,TRANSFER,593.3,False
121,198,TRANSFER,17105.86,False
453,851,TRANSFER,583.38,False
253,950,TRANSFER,587.69,False
384,597,TRANSFER,314.76,False
140,985,TRANSFER,500.73,False
740,495,TRANSFER,408.86,False
947,929,TRANSFER,510.08,False
124,760,TRANSFER,37791.03,False
858,692,TRANSFER,540.67,False
841,918,TRANSFER,580.15,False
553,583,TRANSFER,416.91,False
623,930,TRANSFER,64180.27,False
486,990,TRANSFER,283.13,False
941,196,TRANSFER,480.94,False
796,682,TRANSFER,256.91,False
158,992,TRANSFER,488.45,False
159,143,TRANSFER,434.95,False
247,991,TRANSFER,455.67,False
696,66,TRANSFER,246.8,False
142,908,TRANSFER,420.17,False
848,383,TRANSFER,444.01,False
879,38,TRANSFER,102.45,False
879,29,TRANSFER,102.45,False
879,650,TRANSFER,102.45,False
879,298,TRANSFER,102.45,False
879,520,TRANSFER,102.45,False
879,741,TRANSFER,102.45,False
879,851,TRANSFER,102.45,False
879,941,TRANSFER,102.45,False
879,953,TRANSFER,102.45,False
879,988,TRANSFER,102.45,False
879,989,TRANSFER,102.45,False
879,41,TRANSFER,102.45,False
879,904,TRANSFER,102.45,False
879,948,TRANSFER,102.45,False
744,198,TRANSFER,437.55,False
822,830,TRANSFER,99668.73,False
846,808,TRANSFER,491.11,False
648,991,TRANSFER,412.04,False
857,693,TRANSFER,520.85,False
937,985,TRANSFER,32319.22,False
43,276,TRANSFER,448.77,False
751,783,TRANSFER,468.79,False
544,132,TRANSFER,404.1,False
545,576,TRANSFER,415.57,False
738,899,TRANSFER,58960.36,False
852,919,TRANSFER,590.66,False
918,192,TRANSFER,5.84,False
918,391,TRANSFER,5.84,False
918,284,TRANSFER,5.84,False
918,890,TRANSFER,5.84,False
918,880,TRANSFER,5.84,False
918,396,TRANSFER,5.84,False
918,595,TRANSFER,5.84,False
918,420,TRANSFER,5.84,False
918,431,TRANSFER,5.84,False
918,333,TRANSFER,5.84,False
918,268,TRANSFER,5.84,False
918,873,TRANSFER,5.84,False
918,841,TRANSFER,5.84,False
918,335,TRANSFER,5.84,False
918,720,TRANSFER,5.84,False
918,478,TRANSFER,5.84,False
918,864,TRANSFER,5.84,False
918,666,TRANSFER,5.84,False
918,998,TRANSFER,5.84,False
918,889,TRANSFER,5.84,False
955,773,TRANSFER,480.76,False
442,684,TRANSFER,522.02,False
743,264,TRANSFER,504.89,False
656,909,TRANSFER,402.01,False
459,962,TRANSFER,437.82,False
454,992,TRANSFER,574.51,False
266,862,TRANSFER,100.88,False
266,951,TRANSFER,100.88,False
266,888,TRANSFER,100.88,False
266,70,TRANSFER,100.88,False
266,999,TRANSFER,100.88,False
266,549,TRANSFER,100.88,False
414,991,TRANSFER,16.1,False
414,940,TRANSFER,16.1,False
414,984,TRANSFER,16.1,False
414,679,TRANSFER,16.1,False
414,921,TRANSFER,16.1,False
414,328,TRANSFER,16.1,False
414,859,TRANSFER,16.1,False
241,128,TRANSFER,572.27,False
449,254,TRANSFER,557.71,False
245,324,TRANSFER,469.41,False
42,865,TRANSFER,573.52,False
342,980,TRANSFER,596.59,False
845,394,TRANSFER,471.72,False
45,894,TRANSFER,574.09,False
160,993,TRANSFER,147.16,False
160,347,TRANSFER,147.16,False
160,821,TRANSFER,147.16,False
160,725,TRANSFER,147.16,False
160,939,TRANSFER,147.16,False
950,69,TRANSFER,514.09,False
22,625,TRANSFER,3664.63,False
147,908,TRANSFER,567.66,False
358,299,TRANSFER,579.79,False
646,891,TRANSFER,463.64,False
249,809,TRANSFER,408.13,False
966,190,TRANSFER,152.92,False
966,192,TRANSFER,152.92,False
966,230,TRANSFER,152.92,False
966,352,TRANSFER,152.92,False
966,993,TRANSFER,152.92,False
966,532,TRANSFER,152.92,False
966,752,TRANSFER,152.92,False
966,456,TRANSFER,152.92,False
966,995,TRANSFER,152.92,False
966,558,TRANSFER,152.92,False
966,954,TRANSFER,152.92,False
966,976,TRANSFER,152.92,False
966,998,TRANSFER,152.92,False
966,756,TRANSFER,152.92,False
966,978,TRANSFER,152.92,False
966,913,TRANSFER,152.92,False
966,959,TRANSFER,152.92,False
966,739,TRANSFER,152.92,False
966,839,TRANSFER,152.92,False
966,141,TRANSFER,152.92,False
966,164,TRANSFER,152.92,False
966,265,TRANSFER,152.92,False
966,960,TRANSFER,152.92,False
966,883,TRANSFER,152.92,False
966,983,TRANSFER,152.92,False
966,822,TRANSFER,152.92,False
966,967,TRANSFER,152.92,False
966,989,TRANSFER,152.92,False
966,704,TRANSFER,152.92,False
746,496,TRANSFER,534.53,False
111,981,TRANSFER,42.44,False
111,974,TRANSFER,42.44,False
111,769,TRANSFER,42.44,False
111,252,TRANSFER,42.44,False
202,287,TRANSFER,23.15,False
202,981,TRANSFER,23.15,False
202,202,TRANSFER,23.15,False
202,952,TRANSFER,23.15,False
202,967,TRANSFER,23.15,False
942,681,TRANSFER,453.97,False
400,671,TRANSFER,25.68,False
400,467,TRANSFER,25.68,False
400,677,TRANSFER,25.68,False
400,305,TRANSFER,25.68,False
400,438,TRANSFER,25.68,False
400,979,TRANSFER,25.68,False
400,903,TRANSFER,25.68,False
549,266,TRANSFER,548.17,False
451,782,TRANSFER,582.35,False
856,270,TRANSFER,451.82,False
457,751,TRANSFER,503.79,False
802,992,TRANSFER,9.34,False
802,631,TRANSFER,9.34,False
802,953,TRANSFER,9.34,False
802,997,TRANSFER,9.34,False
802,965,TRANSFER,9.34,False
802,239,TRANSFER,9.34,False
802,229,TRANSFER,9.34,False
802,40,TRANSFER,9.34,False
802,815,TRANSFER,9.34,False
802,958,TRANSFER,9.34,False
802,195,TRANSFER,9.34,False
802,818,TRANSFER,9.34,False
46,963,TRANSFER,438.2,False
707,992,TRANSFER,17.06,False
707,971,TRANSFER,17.06,False
707,333,TRANSFER,17.06,False
707,103,TRANSFER,17.06,False
707,657,TRANSFER,17.06,False
707,900,TRANSFER,17.06,False
707,944,TRANSFER,17.06,False
707,955,TRANSFER,17.06,False
707,978,TRANSFER,17.06,False
707,649,TRANSFER,17.06,False
707,172,TRANSFER,17.06,False
68,981,TRANSFER,157.57,False
68,961,TRANSFER,157.57,False
68,951,TRANSFER,157.57,False
68,978,TRANSFER,157.57,False
231,944,TRANSFER,29981.58,False
234,334,TRANSFER,50495.17,False
647,781,TRANSFER,530.4,False
355,961,TRANSFER,443.75,False
47,899,TRANSFER,513.5,False
256,951,TRANSFER,549.83,False
678,660,TRANSFER,189.72,False
678,79,TRANSFER,189.72,False
678,247,TRANSFER,189.72,False
678,732,TRANSFER,189.72,False
678,427,TRANSFER,189.72,False
678,967,TRANSFER,189.72,False
678,836,TRANSFER,189.72,False
678,409,TRANSFER,189.72,False
678,719,TRANSFER,189.72,False
157,484,TRANSFER,519.35,False
709,375,TRANSFER,14.58,False
709,35,TRANSFER,14.58,False
709,652,TRANSFER,14.58,False
709,897,TRANSFER,14.58,False
709,998,TRANSFER,14.58,False
709,987,TRANSFER,14.58,False
709,182,TRANSFER,14.58,False
709,319,TRANSFER,14.58,False
709,915,TRANSFER,14.58,False
709,174,TRANSFER,14.58,False
445,561,TRANSFER,467.57,False
655,990,TRANSFER,577.71,False
97,682,TRANSFER,216.47,False
56,189,TRANSFER,421.8,False
556,188,TRANSFER,589.78,False
755,784,TRANSFER,414.47,False
993,44,TRANSFER,200.19,False
993,196,TRANSFER,200.19,False
849,56,TRANSFER,530.54,False
458,990,TRANSFER,557.09,False
153,993,TRANSFER,535.23,False
940,15,TRANSFER,547.09,False
59,864,TRANSFER,509.48,False
649,165,TRANSFER,460.04,False
742,892,TRANSFER,441.92,False
48,999,TRANSFER,447.72,False
340,929,TRANSFER,430.26,False
53,863,TRANSFER,464.01,False
943,34,TRANSFER,498.45,False
948,809,TRANSFER,595.46,False
150,583,TRANSFER,534.53,False
823,949,TRANSFER,20511.19,False
91,908,TRANSFER,315.94,False
258,125,TRANSFER,531.07,False
62,990,TRANSFER,196.38,False
62,900,TRANSFER,196.38,False
62,592,TRANSFER,196.38,False
62,938,TRANSFER,196.38,False
392,297,TRANSFER,307.07,False
166,929,TRANSFER,183.77,False
166,225,TRANSFER,183.77,False
166,657,TRANSFER,183.77,False
166,998,TRANSFER,183.77,False
166,669,TRANSFER,183.77,False
54,531,TRANSFER,501.58,False
275,15,TRANSFER,198.19,False
275,435,TRANSFER,198.19,False
275,347,TRANSFER,198.19,False
275,190,TRANSFER,198.19,False
275,924,TRANSFER,198.19,False
275,948,TRANSFER,198.19,False
254,224,TRANSFER,581.96,False
51,984,TRANSFER,489.58,False
41,975,TRANSFER,498.72,False
747,990,TRANSFER,547.11,False
636,992,TRANSFER,72634.78,False
257,320,TRANSFER,540.26,False
754,892,TRANSFER,586.84,False
654,352,TRANSFER,494.3,False
318,993,TRANSFER,22.8,False
318,323,TRANSFER,22.8,False
318,336,TRANSFER,22.8,False
318,977,TRANSFER,22.8,False
318,846,TRANSFER,22.8,False
318,241,TRANSFER,22.8,False
148,861,TRANSFER,583.7,False
448,255,TRANSFER,524.4,False
252,473,TRANSFER,589.29,False
23,339,TRANSFER,46044.26,False
759,440,TRANSFER,561.79,False
112,870,TRANSFER,26.12,False
112,520,TRANSFER,26.12,False
112,336,TRANSFER,26.12,False
112,509,TRANSFER,26.12,False
675,594,TRANSFER,133.02,False
675,563,TRANSFER,133.02,False
675,893,TRANSFER,133.02,False
675,995,TRANSFER,133.02,False
675,632,TRANSFER,133.02,False
675,965,TRANSFER,133.02,False
675,988,TRANSFER,133.02,False
675,735,TRANSFER,133.02,False
675,738,TRANSFER,133.02,False
548,264,TRANSFER,510.16,False
645,441,TRANSFER,538.94,False
853,89,TRANSFER,496.17,False
618,794,TRANSFER,15.61,False
618,873,TRANSFER,15.61,False
618,984,TRANSFER,15.61,False
618,963,TRANSFER,15.61,False
618,535,TRANSFER,15.61,False
618,958,TRANSFER,15.61,False
618,74,TRANSFER,15.61,False
618,959,TRANSFER,15.61,False
559,35,TRANSFER,483.45,False
441,776,TRANSFER,576.26,False
146,919,TRANSFER,546.32,False
840,295,TRANSFER,525.79,False
847,907,TRANSFER,402.52,False
240,401,TRANSFER,558.46,False
49,991,TRANSFER,593.51,False
359,320,TRANSFER,563.61,False
957,48,TRANSFER,404.14,False
557,564,TRANSFER,411.57,False
143,573,TRANSFER,597.65,False
52,200,TRANSFER,416.08,False
450,550,TRANSFER,425.42,False
305,499,TRANSFER,27.31,False
305,621,TRANSFER,27.31,False
305,996,TRANSFER,27.31,False
305,777,TRANSFER,27.31,False
305,735,TRANSFER,27.31,False
305,606,TRANSFER,27.31,False
540,660,TRANSFER,458.2,False
640,540,TRANSFER,533.65,False
745,808,TRANSFER,440.32,False
144,572,TRANSFER,439.86,False
935,930,TRANSFER,89493.43,False
101,881,TRANSFER,46.12,False
101,79,TRANSFER,46.12,False
101,850,TRANSFER,46.12,False
101,476,TRANSFER,46.12,False
229,927,TRANSFER,109631.79,False
750,287,TRANSFER,450.92,False
944,66,TRANSFER,478.51,False
435,647,TRANSFER,75046.62,False
582,873,TRANSFER,240.72,False
447,907,TRANSFER,536.51,False
154,991,TRANSFER,569.08,False
55,330,TRANSFER,586.57,False
659,440,TRANSFER,573.41,False
388,709,TRANSFER,398.1,False
351,253,TRANSFER,499.73,False
446,287,TRANSFER,424.85,False
440,105,TRANSFER,498.05,False
651,13,TRANSFER,410.48,False
949,77,TRANSFER,554.58,False
756,909,TRANSFER,492.19,False
21,945,TRANSFER,90679.1,False
851,590,TRANSFER,498.94,False
555,881,TRANSFER,473.85,False
855,580,TRANSFER,569.55,False
58,810,TRANSFER,541.3,False
380,594,TRANSFER,393.72,False
658,78,TRANSFER,413.29,False
357,760,TRANSFER,592.51,False
764,980,TRANSFER,109.87,False
764,783,TRANSFER,109.87,False
764,740,TRANSFER,109.87,False
764,455,TRANSFER,109.87,False
764,688,TRANSFER,109.87,False
764,7,TRANSFER,109.87,False
764,801,TRANSFER,109.87,False
764,207,TRANSFER,109.87,False
764,978,TRANSFER,109.87,False
764,969,TRANSFER,109.87,False
764,273,TRANSFER,109.87,False
377,122,TRANSFER,116.06,False
377,168,TRANSFER,116.06,False
377,357,TRANSFER,116.06,False
377,313,TRANSFER,116.06,False
377,611,TRANSFER,116.06,False
377,969,TRANSFER,116.06,False
945,808,TRANSFER,462.14,False
653,794,TRANSFER,405.1,False
952,45,TRANSFER,537.36,False
683,770,TRANSFER,225.83,False
843,25,TRANSFER,566.78,False
652,709,TRANSFER,524.22,False
606,498,TRANSFER,17.45,False
606,841,TRANSFER,17.45,False
606,996,TRANSFER,17.45,False
606,216,TRANSFER,17.45,False
606,737,TRANSFER,17.45,False
606,506,TRANSFER,17.45,False
606,927,TRANSFER,17.45,False
606,939,TRANSFER,17.45,False
444,431,TRANSFER,526.46,False
343,665,TRANSFER,429.67,False
350,753,TRANSFER,499.69,False
657,166,TRANSFER,505.36,False
347,275,TRANSFER,499.07,False
674,144,TRANSFER,146.08,False
674,79,TRANSFER,146.08,False
674,872,TRANSFER,146.08,False
674,972,TRANSFER,146.08,False
674,754,TRANSFER,146.08,False
674,866,TRANSFER,146.08,False
674,945,TRANSFER,146.08,False
674,936,TRANSFER,146.08,False
674,729,TRANSFER,146.08,False
485,495,TRANSFER,387.14,False
641,211,TRANSFER,470.8,False
84,200,TRANSFER,341.05,False
536,477,TRANSFER,33887.06,False
859,286,TRANSFER,564.34,False
959,450,TRANSFER,406.85,False
50,908,TRANSFER,560.64,False
546,634,TRANSFER,414.64,False
526,961,TRANSFER,97944.0,False
550,990,TRANSFER,428.45,False
801,929,TRANSFER,14.3,False
801,164,TRANSFER,14.3,False
801,880,TRANSFER,14.3,False
801,992,TRANSFER,14.3,False
801,970,TRANSFER,14.3,False
801,783,TRANSFER,14.3,False
801,685,TRANSFER,14.3,False
801,996,TRANSFER,14.3,False
801,865,TRANSFER,14.3,False
801,616,TRANSFER,14.3,False
801,638,TRANSFER,14.3,False
801,904,TRANSFER,14.3,False
801,619,TRANSFER,14.3,False
676,991,TRANSFER,116.83,False
676,992,TRANSFER,116.83,False
676,662,TRANSFER,116.83,False
676,883,TRANSFER,116.83,False
676,621,TRANSFER,116.83,False
676,799,TRANSFER,116.83,False
676,817,TRANSFER,116.83,False
676,708,TRANSFER,116.83,False
34,943,TRANSFER,160170.31,False
211,641,TRANSFER,36.18,False
211,664,TRANSFER,36.18,False
211,466,TRANSFER,36.18,False
211,962,TRANSFER,36.18,False
211,977,TRANSFER,36.18,False
244,782,TRANSFER,530.15,False
795,398,TRANSFER,249.75,False
551,991,TRANSFER,484.44,False
758,994,TRANSFER,409.48,False
757,432,TRANSFER,544.91,False
246,884,TRANSFER,574.36,False
741,809,TRANSFER,473.73,False
183,322,TRANSFER,277.6,False
4,892,TRANSFER,75.56,False
4,864,TRANSFER,75.56,False
496,808,TRANSFER,344.51,False
749,144,TRANSFER,572.0,False
952,45,TRANSFER,537.36,False
845,394,TRANSFER,471.72,False
638,880,TRANSFER,24409.57,False
390,414,TRANSFER,381.16,False
16,809,TRANSFER,95.48,False
16,448,TRANSFER,95.48,False
143,573,TRANSFER,597.65,False
640,540,TRANSFER,533.65,False
624,942,TRANSFER,60085.42,False
328,294,TRANSFER,216211.45,False
394,870,TRANSFER,365.14,False
548,264,TRANSFER,510.16,False
541,990,TRANSFER,483.95,False
643,771,TRANSFER,483.01,False
554,176,TRANSFER,488.95,False
354,983,TRANSFER,521.95,False
256,951,TRANSFER,549.83,False
153,993,TRANSFER,535.23,False
750,287,TRANSFER,450.92,False
469,330,TRANSFER,190.11,False
469,257,TRANSFER,190.11,False
469,853,TRANSFER,190.11,False
469,952,TRANSFER,190.11,False
469,734,TRANSFER,190.11,False
469,713,TRANSFER,190.11,False
469,715,TRANSFER,190.11,False
469,10,TRANSFER,190.11,False
567,960,TRANSFER,127.69,False
567,586,TRANSFER,127.69,False
567,434,TRANSFER,127.69,False
567,986,TRANSFER,127.69,False
567,206,TRANSFER,127.69,False
567,714,TRANSFER,127.69,False
567,171,TRANSFER,127.69,False
659,440,TRANSFER,573.41,False
581,396,TRANSFER,296.66,False
646,891,TRANSFER,463.64,False
666,685,TRANSFER,199.97,False
666,654,TRANSFER,199.97,False
666,778,TRANSFER,199.97,False
666,878,TRANSFER,199.97,False
666,636,TRANSFER,199.97,False
666,824,TRANSFER,199.97,False
666,529,TRANSFER,199.97,False
666,717,TRANSFER,199.97,False
666,905,TRANSFER,199.97,False
753,350,TRANSFER,408.89,False
747,990,TRANSFER,547.11,False
752,909,TRANSFER,542.5,False
241,128,TRANSFER,572.27,False
653,794,TRANSFER,405.1,False
157,484,TRANSFER,519.35,False
215,330,TRANSFER,39.98,False
215,630,TRANSFER,39.98,False
215,974,TRANSFER,39.98,False
215,315,TRANSFER,39.98,False
215,170,TRANSFER,39.98,False
246,884,TRANSFER,574.36,False
444,431,TRANSFER,526.46,False
840,295,TRANSFER,525.79,False
943,34,TRANSFER,498.45,False
551,991,TRANSFER,484.44,False
45,894,TRANSFER,574.09,False
959,450,TRANSFER,406.85,False
745,808,TRANSFER,440.32,False
754,892,TRANSFER,586.84,False
342,980,TRANSFER,596.59,False
842,471,TRANSFER,421.6,False
658,78,TRANSFER,413.29,False
457,751,TRANSFER,503.79,False
452,411,TRANSFER,559.86,False
951,68,TRANSFER,452.48,False
902,295,TRANSFER,6.12,False
902,142,TRANSFER,6.12,False
902,993,TRANSFER,6.12,False
902,763,TRANSFER,6.12,False
902,973,TRANSFER,6.12,False
902,511,TRANSFER,6.12,False
902,930,TRANSFER,6.12,False
902,611,TRANSFER,6.12,False
902,842,TRANSFER,6.12,False
902,985,TRANSFER,6.12,False
902,920,TRANSFER,6.12,False
902,810,TRANSFER,6.12,False
902,976,TRANSFER,6.12,False
902,911,TRANSFER,6.12,False
902,438,TRANSFER,6.12,False
902,847,TRANSFER,6.12,False
902,926,TRANSFER,6.12,False
242,443,TRANSFER,426.67,False
501,585,TRANSFER,19.25,False
501,530,TRANSFER,19.25,False
501,761,TRANSFER,19.25,False
501,994,TRANSFER,19.25,False
501,337,TRANSFER,19.25,False
501,779,TRANSFER,19.25,False
501,915,TRANSFER,19.25,False
455,884,TRANSFER,536.2,False
648,991,TRANSFER,412.04,False
958,909,TRANSFER,547.98,False
40,212,TRANSFER,400.23,False
894,45,TRANSFER,349.45,False
851,590,TRANSFER,498.94,False
535,897,TRANSFER,80868.89,False
255,870,TRANSFER,408.39,False
155,909,TRANSFER,468.45,False
355,961,TRANSFER,443.75,False
472,990,TRANSFER,157.17,False
472,991,TRANSFER,157.17,False
472,982,TRANSFER,157.17,False
472,745,TRANSFER,157.17,False
472,977,TRANSFER,157.17,False
472,747,TRANSFER,157.17,False
472,293,TRANSFER,157.17,False
782,451,TRANSFER,257.1,False
351,253,TRANSFER,499.73,False
862,391,TRANSFER,105.91,False
862,481,TRANSFER,105.91,False
862,960,TRANSFER,105.91,False
862,872,TRANSFER,105.91,False
862,994,TRANSFER,105.91,False
862,785,TRANSFER,105.91,False
862,962,TRANSFER,105.91,False
862,786,TRANSFER,105.91,False
862,610,TRANSFER,105.91,False
862,984,TRANSFER,105.91,False
862,787,TRANSFER,105.91,False
862,999,TRANSFER,105.91,False
862,516,TRANSFER,105.91,False
862,947,TRANSFER,105.91,False
862,828,TRANSFER,105.91,False
59,864,TRANSFER,509.48,False
847,907,TRANSFER,402.52,False
349,366,TRANSFER,464.48,False
309,918,TRANSFER,21.22,False
309,991,TRANSFER,21.22,False
309,277,TRANSFER,21.22,False
309,798,TRANSFER,21.22,False
309,261,TRANSFER,21.22,False
447,907,TRANSFER,536.51,False
229,854,TRANSFER,109631.79,False
350,753,TRANSFER,499.69,False
440,105,TRANSFER,498.05,False
142,908,TRANSFER,420.17,False
254,224,TRANSFER,581.96,False
720,533,TRANSFER,21133.62,False
947,929,TRANSFER,510.08,False
642,221,TRANSFER,494.52,False
478,289,TRANSFER,169.85,False
478,971,TRANSFER,169.85,False
478,743,TRANSFER,169.85,False
478,998,TRANSFER,169.85,False
478,306,TRANSFER,169.85,False
478,803,TRANSFER,169.85,False
478,43,TRANSFER,169.85,False
848,383,TRANSFER,444.01,False
687,673,TRANSFER,277.77,False
109,320,TRANSFER,27.51,False
109,217,TRANSFER,27.51,False
109,525,TRANSFER,27.51,False
109,250,TRANSFER,27.51,False
543,992,TRANSFER,426.45,False
55,330,TRANSFER,586.57,False
392,297,TRANSFER,307.07,False
954,693,TRANSFER,544.28,False
240,401,TRANSFER,558.46,False
891,12,TRANSFER,235.38,False
167,909,TRANSFER,125.08,False
167,752,TRANSFER,125.08,False
167,972,TRANSFER,125.08,False
167,966,TRANSFER,125.08,False
167,947,TRANSFER,125.08,False
346,993,TRANSFER,575.53,False
49,991,TRANSFER,593.51,False
641,211,TRANSFER,470.8,False
415,963,TRANSFER,18.38,False
415,304,TRANSFER,18.38,False
415,568,TRANSFER,18.38,False
415,725,TRANSFER,18.38,False
415,505,TRANSFER,18.38,False
415,817,TRANSFER,18.38,False
415,692,TRANSFER,18.38,False
318,993,TRANSFER,22.8,False
318,323,TRANSFER,22.8,False
318,336,TRANSFER,22.8,False
318,977,TRANSFER,22.8,False
318,846,TRANSFER,22.8,False
318,241,TRANSFER,22.8,False
53,863,TRANSFER,464.01,False
546,634,TRANSFER,414.64,False
663,574,TRANSFER,100.63,False
663,850,TRANSFER,100.63,False
663,997,TRANSFER,100.63,False
663,979,TRANSFER,100.63,False
663,716,TRANSFER,100.63,False
663,827,TRANSFER,100.63,False
663,493,TRANSFER,100.63,False
663,949,TRANSFER,100.63,False
663,928,TRANSFER,100.63,False
812,819,TRANSFER,9.53,False
812,14,TRANSFER,9.53,False
812,263,TRANSFER,9.53,False
812,362,TRANSFER,9.53,False
812,890,TRANSFER,9.53,False
812,466,TRANSFER,9.53,False
812,895,TRANSFER,9.53,False
812,995,TRANSFER,9.53,False
812,436,TRANSFER,9.53,False
812,516,TRANSFER,9.53,False
812,836,TRANSFER,9.53,False
812,849,TRANSFER,9.53,False
812,609,TRANSFER,9.53,False
626,875,TRANSFER,91096.11,False
443,242,TRANSFER,493.44,False
448,255,TRANSFER,524.4,False
979,153,TRANSFER,191.63,False
979,891,TRANSFER,191.63,False
979,793,TRANSFER,191.63,False
979,892,TRANSFER,191.63,False
979,970,TRANSFER,191.63,False
979,354,TRANSFER,191.63,False
979,993,TRANSFER,191.63,False
979,851,TRANSFER,191.63,False
979,994,TRANSFER,191.63,False
979,631,TRANSFER,191.63,False
979,995,TRANSFER,191.63,False
979,435,TRANSFER,191.63,False
979,974,TRANSFER,191.63,False
979,732,TRANSFER,191.63,False
979,754,TRANSFER,191.63,False
979,953,TRANSFER,191.63,False
979,315,TRANSFER,191.63,False
979,317,TRANSFER,191.63,False
979,934,TRANSFER,191.63,False
979,978,TRANSFER,191.63,False
979,282,TRANSFER,191.63,False
979,262,TRANSFER,191.63,False
979,185,TRANSFER,191.63,False
979,384,TRANSFER,191.63,False
979,164,TRANSFER,191.63,False
979,241,TRANSFER,191.63,False
979,760,TRANSFER,191.63,False
979,167,TRANSFER,191.63,False
979,861,TRANSFER,191.63,False
979,245,TRANSFER,191.63,False
979,962,TRANSFER,191.63,False
979,622,TRANSFER,191.63,False
979,987,TRANSFER,191.63,False
979,867,TRANSFER,191.63,False
979,726,TRANSFER,191.63,False
979,947,TRANSFER,191.63,False
979,827,TRANSFER,191.63,False
58,810,TRANSFER,541.3,False
852,919,TRANSFER,590.66,False
431,638,TRANSFER,137091.25,False
536,654,TRANSFER,33950.62,False
949,77,TRANSFER,554.58,False
347,275,TRANSFER,499.07,False
482,353,TRANSFER,285.19,False
248,552,TRANSFER,403.7,False
945,808,TRANSFER,462.14,False
340,929,TRANSFER,430.26,False
549,266,TRANSFER,548.17,False
414,991,TRANSFER,16.1,False
414,940,TRANSFER,16.1,False
414,984,TRANSFER,16.1,False
414,679,TRANSFER,16.1,False
414,921,TRANSFER,16.1,False
414,328,TRANSFER,16.1,False
414,859,TRANSFER,16.1,False
148,861,TRANSFER,583.7,False
297,466,TRANSFER,285.3,False
844,351,TRANSFER,505.29,False
290,231,TRANSFER,381.73,False
854,58,TRANSFER,462.79,False
141,669,TRANSFER,15.81,True
141,331,TRANSFER,407.88,False
307,486,TRANSFER,18.07,False
307,998,TRANSFER,18.07,False
307,811,TRANSFER,18.07,False
307,879,TRANSFER,18.07,False
307,418,TRANSFER,18.07,False
307,957,TRANSFER,18.07,False
50,908,TRANSFER,560.64,False
857,693,TRANSFER,520.85,False
46,963,TRANSFER,438.2,False
741,809,TRANSFER,473.73,False
778,486,TRANSFER,193.44,False
778,530,TRANSFER,193.44,False
778,795,TRANSFER,193.44,False
778,950,TRANSFER,193.44,False
778,599,TRANSFER,193.44,False
778,215,TRANSFER,193.44,False
778,888,TRANSFER,193.44,False
778,449,TRANSFER,193.44,False
778,989,TRANSFER,193.44,False
778,83,TRANSFER,193.44,False
778,958,TRANSFER,193.44,False
540,660,TRANSFER,458.2,False
252,473,TRANSFER,589.29,False
544,132,TRANSFER,404.1,False
871,907,TRANSFER,167.16,False
871,13,TRANSFER,167.16,False
871,194,TRANSFER,167.16,False
871,560,TRANSFER,167.16,False
871,890,TRANSFER,167.16,False
871,320,TRANSFER,167.16,False
871,650,TRANSFER,167.16,False
871,751,TRANSFER,167.16,False
871,895,TRANSFER,167.16,False
871,995,TRANSFER,167.16,False
871,897,TRANSFER,167.16,False
871,502,TRANSFER,167.16,False
871,528,TRANSFER,167.16,False
871,848,TRANSFER,167.16,False
871,628,TRANSFER,167.16,False
259,720,TRANSFER,542.46,False
644,693,TRANSFER,495.33,False
990,194,TRANSFER,356.55,False
990,150,TRANSFER,356.55,False
353,44,TRANSFER,440.39,False
441,776,TRANSFER,576.26,False
48,999,TRANSFER,447.72,False
352,880,TRANSFER,534.01,False
759,440,TRANSFER,561.79,False
348,991,TRANSFER,583.4,False
4,892,TRANSFER,75.56,False
4,864,TRANSFER,75.56,False
42,865,TRANSFER,573.52,False
860,184,TRANSFER,178.53,False
860,120,TRANSFER,178.53,False
860,682,TRANSFER,178.53,False
